"mz","count","freq","mean","max","nz","mz_curated","is_known","is_on_tissue","metabolite_name","metabolite_adduct","metabolite_score","metabolite_hmdb","off_tissue_flagged","in_8772_set"
307.263113094604,47690,0.46474217717056,0.830566747593114,34.2916631411779,42180,307.263113094604,TRUE,TRUE,"eicosadienoic acid","[M-H]-",81.4,"HMDB0005060",FALSE,TRUE
308.095596828513,18819,0.300396650506831,0.320953775329487,7.87947845938805,27264,308.095596828513,TRUE,FALSE,"N-Acetylneuraminic acid","[M-H]-",49.6,"HMDB0000230",TRUE,TRUE
309.280330821512,46052,0.48843102688409,0.826651526087793,16.1632360837659,44330,309.280330821512,TRUE,TRUE,"C20:1","[M-H]-",93.1,"HMDB0062436",FALSE,TRUE
311.175094622661,99278,0.950495813133539,2.09934475715657,52.1343348542234,86267,311.175094622661,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
311.295365549353,25598,0.242243278977523,0.196419400130149,6.55406417668121,21986,311.295365549353,TRUE,FALSE,"Arachidic acid (C20:0)","[M-H]-",97,"HMDB0002212",FALSE,TRUE
312.174024592041,22471,0.512384310268841,0.424745886496778,6.67443434214846,46504,312.174024592041,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
315.049665722482,92306,0.922531952401939,2.75540946378672,29.2394882087306,83729,315.049665722482,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
316.054438035839,38952,0.467320405464963,0.407404624243212,7.60561207688441,42414,316.054438035839,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
322.041084308762,11307,0.132172763331864,0.0770735856002031,4.32661340240546,11996,322.041084308762,TRUE,FALSE,"Cytidine monophosphate","[M-H]-",45.8,"HMDB0000095",FALSE,TRUE
323.026680847442,89299,0.964070074922874,2.39903896143868,17.7211268414279,87499,323.026680847442,TRUE,FALSE,"Uridine monophosphate","[M-H]-",70.4,"HMDB0000288",TRUE,TRUE
327.233690512598,74200,0.775220361392684,3.51289102337022,61.273571105022,70359,327.233690512598,TRUE,TRUE,"Docosahexaenoic acid (C22:6)","[M-H]-",88.7,"HMDB0002183",FALSE,TRUE
328.044578477213,19134,0.206754076685765,0.124614597840656,3.64680419236685,18765,328.044578477213,TRUE,FALSE,"Cyclic AMP","[M-H]-",89.9,"HMDB0000058",FALSE,TRUE
328.058857193019,53387,0.584728955486999,0.661126257056356,6.90395897593338,53070,328.058857193019,TRUE,FALSE,"Glutathione","[M+Na-2H]-",94.2,"HMDB0000125",TRUE,TRUE
328.236848988339,49639,0.501895107977082,0.924856208761881,17.498350235124,45552,328.236848988339,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
329.248805559418,68134,0.724526223005729,2.4677473770347,51.0509142317304,65758,329.248805559418,TRUE,TRUE,"C22:5","[M-H]-",96.9,"HMDB0246621",FALSE,TRUE
330.252365694559,39461,0.402985896870868,0.630854959001579,15.1876470505361,36575,330.252365694559,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
331.264868734231,39823,0.424416042309387,0.711959210331183,21.0338372930166,38520,331.264868734231,TRUE,TRUE,"Docosatetraenoic acid (C22:4)","[M-H]-",90.7,"HMDB0002226",FALSE,TRUE
333.063555143264,13947,0.336976641692376,0.253780038171111,4.67925204745846,30584,333.063555143264,TRUE,FALSE,"docosatetraenoic acid (C22:4)","[M-H]-",34.9,"HMDB0011649",FALSE,TRUE
333.279387344644,21279,0.213442044953724,0.254378067918744,9.73479212253829,19372,333.279387344644,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
337.311928780664,10638,0.107910973997356,0.0946197791664017,4.3346921339532,9794,337.311928780664,TRUE,FALSE,"Butyl oleic acid","[M-H]-",89.3,"HMDB0062659",FALSE,TRUE
338.986737379081,1041,0.0316549140590569,0.0162370402054934,2.27813753233451,2873,338.986737379081,TRUE,FALSE,"Fructose bisphosphate","[M-H]-",70,"HMDB0001058",FALSE,FALSE
339.327256842491,8590,0.0844755398854121,0.0608809859597541,3.54441832419124,7667,339.327256842491,TRUE,FALSE,"C22:0","[M-H]-",94.1,"HMDB0000944",FALSE,TRUE
